symbol,group,module,variant,signal_date,signal_pos,reward_risk,trend_stage,rv_pct,mom_20,mom_121,ivol_60,fwd_20,fwd_60,vol_up,adx14,mkt_rv_pct_stock,year,regime,mkt_rv_pct_sector,regime_sector,signal_ts,rank_date,mom_rank_pct,in_top20,in_top30
000725.SZ,cn_stock,C,v1,2024-06-26,1900,1.2499999999999982,0,0.1335978835978836,-0.0177035912999494,0.0750517598343685,0.2243499139041235,-0.048918640576725,-0.0540679711637487,True,22.042019566346458,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.8552213711937231,True,True
600660.SS,cn_stock,A,early,2024-06-26,1900,0.4508196721311485,4,0.2328042328042328,0.0043728423475257,0.5681899964015833,0.335047505171161,0.0038955087076077,0.106782768102658,True,15.31239545846242,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.9613300952736783,True,True
600850.SS,cn_stock,C,v1,2024-06-26,1815,0.5318918918918925,2,0.2486772486772486,0.0120068610634649,-0.2505449936628644,0.2423718381182245,-0.0988474576271186,-0.0293559322033898,True,15.43562083188142,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.5583784793573697,False,False
601012.SS,cn_stock,C,v1,2024-06-26,1893,5.302325581395351,0,0.3187830687830688,-0.2090611353711789,-0.3207547169811321,0.2715735061358765,-0.0579710144927536,-0.1166321601104209,True,33.309434776498236,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.07005417522884363,False,False
002185.SZ,cn_stock,C,v1,2024-06-26,1894,0.8653846153846148,0,0.7473544973544973,0.0052186878727633,-0.1161318489412791,0.234167637856698,0.0358467243510507,-0.096415327564895,True,13.423895262705663,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.5155987296842892,False,False
300474.SZ,cn_stock,C,v1,2024-06-26,1893,2.5111111111111155,0,0.0648148148148148,-0.0670334443318372,-0.3097518278241169,0.3312689228345221,0.0086902545003104,-0.1761328367473618,False,18.578449959436877,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.5180272744255557,False,False
002410.SZ,cn_stock,C,v1,2024-06-26,1900,5.600000000000006,0,0.4259259259259259,-0.1583572609414426,-0.6486712701401967,0.3935126157665877,0.0103380543781659,-0.0702987697715289,True,32.799202091127476,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.0011208668036614981,False,False
300383.SZ,cn_stock,C,v3,2024-06-26,1797,0.6078431372548997,2,0.5357142857142857,0.0070588235294117,-0.2942135289323553,0.2043985634878457,-0.0981308411214954,-0.0654205607476635,True,22.027039818082475,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.5509060339996263,False,False
002049.SZ,cn_stock,C,v1,2024-06-26,1784,3.227040816326527,0,0.4206349206349206,-0.0264378478664192,-0.3740538022592291,0.3165829195268125,-0.012386850881372,-0.1320628870890901,False,15.983906750622872,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.13132822716233888,False,False
300223.SZ,cn_stock,C,v1,2024-06-26,1735,3.152380952380963,0,0.242063492063492,-0.0435162530583712,-0.3520693193478508,0.2896698450044197,0.0200986661794262,-0.2048236798830621,True,17.010331182586487,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.29665608070240984,False,False
002821.SZ,cn_stock,C,v1,2024-06-26,1846,5.426966292134826,0,0.1759259259259259,-0.086117379927174,-0.4376396648044692,0.2617860064837683,-0.0296635205357007,-0.0704167739785174,False,20.57835155724138,0.0515873015873015,2024,mid,0.6917989417989417,mid,2024-06-26,2024-05-31,0.13282271623388753,False,False
002371.SZ,cn_stock,A,early,2024-06-27,1901,2.1755267423014635,4,0.1216931216931216,0.0708516250330848,-0.0332007033278467,0.3102918278730579,0.0319483508054205,-0.1105429131509417,False,19.049272021726544,0.1018518518518518,2024,mid,0.6997354497354498,mid,2024-06-27,2024-05-31,0.8242107229590884,True,True
601225.SS,cn_stock,C,v1,2024-06-28,600,1.074324324324324,4,0.3253012048192771,0.0636639630250577,0.8868348738446163,0.4355208035221685,-0.0856266507625458,-0.0178921359802335,False,20.586835744064995,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.9796233405372028,True,True
601127.SS,cn_stock,C,v1,2024-06-28,1877,1.7604166666666667,4,0.5224867724867724,0.0611251330757545,2.13160917410797,0.504282829946232,-0.1927651083881004,-0.1442920109571746,True,18.599758215630978,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.9989708757847072,True,True
600745.SS,cn_stock,C,v1,2024-06-28,1708,2.5000000000000013,0,0.4867724867724867,-0.0774151221912415,-0.4118749383568398,0.300619416800246,-0.0106666666666667,-0.0759111111111111,True,23.53220912979429,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.12195121951219512,False,False
300394.SZ,cn_stock,C,v1,2024-06-28,1890,3.6502590673575206,0,0.3862433862433862,-0.0107193740247405,0.4242801109729264,0.5826994552173425,0.0318436392730598,-0.0957595153731855,False,23.843776671584447,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.9500874755582999,True,True
300003.SZ,cn_stock,C,v1,2024-06-28,1895,10.885714285714236,0,0.2579365079365079,-0.0546781685467816,-0.3331187048705329,0.2719392751679712,-0.1453039449670082,-0.3636810332724975,False,21.915033409967105,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.24585777503344652,False,False
600188.SS,cn_stock,C,v1,2024-06-28,600,2.9246704331450046,0,0.1256454388984509,-0.1079209093061803,0.7716174974567649,0.4001212986603678,-0.0954940606543234,-0.1160660959585905,False,23.34601059080274,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.9721107337655654,True,True
002008.SZ,cn_stock,C,v2,2024-06-28,1902,0.4285714285714307,3,0.1904761904761904,0.0109791396346941,-0.1818256578947368,0.2251912753601261,0.0335669858821205,-0.0671339717642413,True,14.385083106506334,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.5150766697540393,False,False
601225.SS,cn_stock,A,early,2024-06-28,600,1.074324324324324,4,0.3253012048192771,0.0636639630250577,0.8868348738446163,0.4355208035221685,-0.0856266507625458,-0.0178921359802335,False,20.586835744064995,0.1097883597883597,2024,mid,0.6997354497354498,mid,2024-06-28,2024-06-28,0.9796233405372028,True,True
601127.SS,cn_stock,A,early,2024-07-01,1878,1.359795134443022,4,0.5092592592592593,0.0392977265109397,1.960409362937781,0.495603268701663,-0.1598104961131684,-0.1590320177048232,True,17.60665053389693,0.1203703703703703,2024,mid,0.7341269841269841,mid,2024-07-01,2024-06-28,0.9989708757847072,True,True
002371.SZ,cn_stock,C,v1,2024-07-01,1903,0.9549990021951712,4,0.1018518518518518,0.1084765140283774,-0.0518865485383341,0.3066424669946148,0.0329207754746092,-0.0912448849533776,False,17.096560204454708,0.1203703703703703,2024,mid,0.7341269841269841,mid,2024-07-01,2024-06-28,0.6933209838427499,False,False
600460.SS,cn_stock,C,v1,2024-07-03,1820,0.96153846153846,0,0.6970899470899471,0.0073737946681793,-0.4290780141843971,0.3188834259191651,0.206644144144144,0.1509009009009008,True,11.644469178567965,0.1018518518518518,2024,mid,0.6931216931216931,mid,2024-07-03,2024-06-28,0.14315117834722652,False,False
300750.SZ,cn_stock,C,v1,2024-07-03,1089,1.3445378151260516,0,0.1203703703703703,-0.1386604364634517,-0.1117703648590371,0.2773042078965843,0.0414163037925414,0.2877247184177878,False,33.676861040913636,0.1018518518518518,2024,mid,0.6931216931216931,mid,2024-07-03,2024-06-28,0.7227539364001235,False,True
300122.SZ,cn_stock,C,v1,2024-07-05,1907,10.000000000000018,0,0.2142857142857142,-0.1264559068219634,-0.2995694538862452,0.3307955548808447,0.0106666666666666,0.5184761904761905,False,50.08203055329988,0.1269841269841269,2024,mid,0.6521164021164021,mid,2024-07-05,2024-06-28,0.37110219203457856,False,False
000831.SZ,cn_stock,C,v1,2024-07-05,1906,3.942528735632179,0,0.3597883597883597,-0.0389646534929029,-0.1535094990219158,0.3337851585211184,-0.0351661081461254,0.2254768110545695,True,21.59629657164774,0.1269841269841269,2024,mid,0.6521164021164021,mid,2024-07-05,2024-06-28,0.714829679942369,False,True
600600.SS,cn_stock,C,v1,2024-07-09,1909,10.734374999999991,0,0.0555555555555555,-0.1669905607995558,-0.2235231506120276,0.2805572148825178,0.0456590568238626,0.142309615064156,False,53.85612533747563,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.46783986827210045,False,False
002555.SZ,cn_stock,C,v1,2024-07-09,1891,1.8536585365853648,0,0.1534391534391534,-0.1321513584502995,-0.5860768417342264,0.3168266278005583,0.1314669441029035,0.406507140830417,False,43.0312157314246,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.029432952557373673,False,False
002050.SZ,cn_stock,C,v1,2024-07-09,1871,1.133333333333333,0,0.8412698412698413,-0.1753005855271979,-0.2109837731749202,0.420009591912814,-0.1040594005744947,0.2363015554712482,True,21.13522518573548,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.45157970567047445,False,False
601688.SS,cn_stock,C,v1,2024-07-09,1909,2.624999999999995,0,0.3968253968253968,-0.0620629370629369,-0.0053716860162882,0.2005320311947742,0.0596458527493009,0.5349487418452934,False,39.127667393349014,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.8010702891839045,True,True
600703.SS,cn_stock,C,v1,2024-07-09,1908,1.980769230769231,0,0.3174603174603174,-0.0699650571791613,-0.285217698697932,0.1887434586497884,-0.0281786354709248,0.1084450516608317,False,31.262068885085352,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.3459915611814346,False,False
601600.SS,cn_stock,C,v3,2024-07-09,1800,0.9466666666666654,2,0.3796296296296296,0.0519444054471429,0.5555320499259571,0.3778758499488539,-0.2135326304550915,0.0680635259575603,True,13.702080376875822,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.9680971493259236,True,True
603160.SS,cn_stock,C,v1,2024-07-09,1879,0.4318181818181793,4,0.5185185185185185,0.0794344392771311,0.3429448899505205,0.2152067876717676,-0.1617800138792505,0.1269373120518155,False,26.75568771026048,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.8777400432232171,True,True
000938.SZ,cn_stock,C,v1,2024-07-09,1874,0.510638297872342,1,0.6931216931216931,-0.0400348128807659,-0.3483016695451929,0.3655409053254324,-0.057570262919311,0.0997280145058931,False,14.354122449398218,0.3822751322751322,2024,mid,0.7513227513227513,mid,2024-07-09,2024-06-28,0.20541319337244004,False,False
603799.SS,cn_stock,C,v1,2024-07-10,1898,2.3413934426229535,1,0.5198412698412699,-0.0772067965188562,-0.450984883188273,0.3638008488565917,-0.0291911797727578,0.2155656352449813,True,37.56057114115976,0.3796296296296296,2024,mid,0.7394179894179894,mid,2024-07-10,2024-06-28,0.15498610682309355,False,False
600809.SS,cn_stock,C,v1,2024-07-10,1094,7.330496453900728,0,0.0806878306878306,-0.1680558789289872,0.228244711263579,0.2719547081494474,-0.0015672226575618,0.0452255681182134,True,61.116072602906534,0.3796296296296296,2024,mid,0.7394179894179894,mid,2024-07-10,2024-06-28,0.902850674076361,True,True
002304.SZ,cn_stock,C,v1,2024-07-10,1910,3.103030303030295,0,0.0555555555555555,-0.1007752912054081,-0.3651885037093825,0.2383931258301757,0.0368905719436021,0.1247851543395328,False,54.6203491648747,0.3796296296296296,2024,mid,0.7394179894179894,mid,2024-07-10,2024-06-28,0.25738396624472576,False,False
600438.SS,cn_stock,C,v1,2024-07-10,1094,4.474747474747465,0,0.3121693121693121,-0.2001525334858667,-0.3681165502563026,0.3469761769303504,0.136471990464839,0.2294398092967817,True,39.73877066356803,0.3796296296296296,2024,mid,0.7394179894179894,mid,2024-07-10,2024-06-28,0.3197488936914686,False,False
002460.SZ,cn_stock,C,v1,2024-07-10,1909,1.6500000000000012,0,0.4629629629629629,-0.1372295770100097,-0.4801078894133513,0.3171137516343175,0.0104790419161677,0.1714071856287427,True,29.94815179665695,0.3796296296296296,2024,mid,0.7394179894179894,mid,2024-07-10,2024-06-28,0.0850056601831841,False,False
002281.SZ,cn_stock,A,early,2024-07-10,1910,0.6184971098265883,4,0.6058201058201058,0.1626394052044608,-0.114658523042754,0.4040534231485533,-0.1971755928590461,-0.191580069277911,False,25.466767521962552,0.3796296296296296,2024,mid,0.7394179894179894,mid,2024-07-10,2024-06-28,0.8793866419676855,True,True
600196.SS,cn_stock,C,v2,2024-07-11,1911,0.0760869565217393,1,0.3505291005291005,-0.032695839118556,-0.229487048918763,0.1574831521418688,0.0648238181228872,0.160207436217993,True,27.354439693066727,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.42513121333744985,False,False
002326.SZ,cn_stock,C,v1,2024-07-11,1906,0.239436619718311,0,0.4246031746031746,-0.0984162895927601,-0.3927125506072875,0.3291377182614882,0.0037641154328733,0.1731493099121706,False,47.142198352697704,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.1529793146032726,False,False
300274.SZ,cn_stock,C,v1,2024-07-11,1095,3.0755813953488387,0,0.2394179894179894,-0.1363670723410688,-0.1761297653684302,0.3514741974298421,0.1834573304157549,0.6464770240700219,True,28.568409481764675,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.7326335288669342,False,True
300014.SZ,cn_stock,C,v1,2024-07-11,1911,2.431818181818182,0,0.2962962962962963,-0.0759963399755998,-0.2982090868989854,0.3680888881315457,0.0074269681465588,0.2577433019750232,True,23.70937152467118,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.21724812184830708,False,False
002415.SZ,cn_stock,C,v1,2024-07-11,1909,2.9032258064516063,0,0.0939153439153439,-0.0791118202366706,0.0013138877939824,0.1946368773507897,-0.0906006352873232,0.0115506786023678,True,39.82535828435396,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.7719460738911187,False,True
002179.SZ,cn_stock,C,v1,2024-07-11,1911,2.0363636363636357,0,0.291005291005291,-0.0568501783272102,-0.11351338351651,0.2742497152093871,0.0406584970572345,0.1893605527280999,False,19.418145904860705,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.5750746115056087,False,False
300073.SZ,cn_stock,C,v1,2024-07-11,1889,3.2962962962963016,0,0.2843915343915344,-0.1259666092849141,-0.2068508665085369,0.4706328113135601,-0.1053553005908649,0.284177947291087,True,29.975556420329497,0.5621693121693122,2024,high,0.83994708994709,high,2024-07-11,2024-06-28,0.570752289801379,False,False
000768.SZ,cn_stock,C,v3,2024-07-12,1912,0.8791946308724856,4,0.4153439153439153,0.0138248847926265,-0.0299802761341223,0.2722112748037082,0.0214876033057851,0.1380165289256198,False,16.027774047418152,0.5608465608465608,2024,high,0.8346560846560847,high,2024-07-12,2024-06-28,0.8067304723680149,True,True
000858.SZ,cn_stock,C,v2,2024-07-12,1912,0.0973724884080386,1,0.1521164021164021,-0.0300560324372028,-0.197316495659037,0.2278315663918966,0.0058369599739054,0.1424904934806306,True,45.1968236419254,0.5608465608465608,2024,high,0.8346560846560847,high,2024-07-12,2024-06-28,0.6205619018215499,False,False
601225.SS,cn_stock,C,v1,2024-07-15,611,1.8000000000000025,0,0.3125,-0.0091649260411782,0.9170094362448584,0.4415361814064865,-0.1054035450008603,-0.0219411461022198,True,18.993218529736247,0.5291005291005291,2024,high,0.8373015873015873,high,2024-07-15,2024-06-28,0.9796233405372028,True,True
002371.SZ,cn_stock,A,early,2024-07-15,1913,0.0831940672655102,4,0.1058201058201058,0.0069282743858101,0.0177974764003057,0.3114963480584017,-0.0505456610815854,0.0851961540021908,True,12.14154663117288,0.5291005291005291,2024,high,0.8373015873015873,high,2024-07-15,2024-06-28,0.6933209838427499,False,False
300124.SZ,cn_stock,C,v1,2024-07-16,1903,2.457627118644067,0,0.5158730158730159,-0.1126920056254678,-0.1338785304936771,0.2564208129217008,-0.1350322142401351,0.1154772441901155,True,44.19070967181965,0.5952380952380952,2024,high,0.8267195767195767,high,2024-07-16,2024-06-28,0.7610373572090151,False,True
002410.SZ,cn_stock,C,v2,2024-07-16,1914,2.2674418604651168,1,0.9986772486772488,-0.0646530927337643,-0.6729042623570551,0.4519548404528257,0.0257918085216135,0.3930671618693904,True,33.978876085866496,0.5952380952380952,2024,high,0.8267195767195767,high,2024-07-16,2024-06-28,0.002469898116702686,False,False
000725.SZ,cn_stock,C,v1,2024-07-16,1914,0.2941176470588286,0,0.951058201058201,0.0,-0.0198807157057654,0.2498870463274797,-0.0949050949050948,-0.0049950049950049,True,16.400628899266966,0.5952380952380952,2024,high,0.8267195767195767,high,2024-07-16,2024-06-28,0.7976227230626737,False,True
300223.SZ,cn_stock,C,v2,2024-07-16,1749,1.1320293398533023,1,0.2314814814814814,-0.0574941841143237,-0.3017261219792866,0.2437268069966527,-0.1475669957686882,0.1241184767277856,False,17.255539219226648,0.5952380952380952,2024,high,0.8267195767195767,high,2024-07-16,2024-06-28,0.13666769579088195,False,False
600519.SS,cn_stock,C,v2,2024-07-17,1586,0.1328527291452127,2,0.5066137566137566,0.0002862178246443,-0.1204662826418455,0.2479699259770049,-0.0630214380190237,0.0283274568167235,False,44.54415182305749,0.5886243386243386,2024,high,0.8240740740740741,high,2024-07-17,2024-06-28,0.7850159514253371,False,True
300347.SZ,cn_stock,C,v3,2024-07-18,1911,0.0969932104752667,2,0.3425925925925926,0.0244045690213869,-0.2049263704793352,0.4193526472781441,0.0316324311500364,0.2947747177794033,True,19.638175519485507,0.548941798941799,2024,high,0.8068783068783069,high,2024-07-18,2024-06-28,0.3830400329319749,False,False
300750.SZ,cn_stock,C,v2,2024-07-18,1100,0.1367869615832361,2,0.1071428571428571,0.0020819116575485,-0.1614333993819393,0.2779379900076493,-0.0862775424462424,0.3751774604970048,True,28.945859036327843,0.548941798941799,2024,high,0.8068783068783069,high,2024-07-18,2024-06-28,0.7227539364001235,False,True
600460.SS,cn_stock,C,v3,2024-07-19,1832,0.123359580052493,2,0.8664021164021164,0.0886833514689882,-0.4009646302250804,0.3765379866243658,-0.0274862568715642,0.4622688655672162,True,10.98890517107386,0.5674603174603174,2024,high,0.8121693121693122,high,2024-07-19,2024-06-28,0.14315117834722652,False,False
600745.SS,cn_stock,C,v3,2024-07-19,1723,0.352402745995423,2,0.8174603174603174,0.0163360560093348,-0.3872603712344051,0.3479315865147612,-0.1208791208791209,0.1195670001640152,True,15.967329964063577,0.5674603174603174,2024,high,0.8121693121693122,high,2024-07-19,2024-06-28,0.12195121951219512,False,False
600660.SS,cn_stock,A,early,2024-07-22,1918,0.4274193548387123,4,0.3611111111111111,0.0902527075812273,0.3486928104575164,0.3200978673498862,-0.0858719646799117,0.2774834437086093,False,9.959883742205076,0.4656084656084656,2024,mid,0.7116402116402116,mid,2024-07-22,2024-06-28,0.9555418338993517,True,True
002812.SZ,cn_stock,C,v1,2024-07-25,1821,2.230769230769233,0,0.2195767195767195,-0.1023328149300155,-0.6368836592209148,0.2827998946348861,-0.1067221067221066,0.2508662508662509,True,27.59658538655717,0.593915343915344,2024,mid,0.6653439153439153,mid,2024-07-25,2024-06-28,0.023464032108675516,False,False
002555.SZ,cn_stock,C,v1,2024-07-25,1903,2.742857142857148,0,0.0899470899470899,-0.0615217587985164,-0.5626496716879104,0.2954593365987164,-0.0057842475657956,0.469295285838234,True,36.46218860014943,0.593915343915344,2024,mid,0.6653439153439153,mid,2024-07-25,2024-06-28,0.029432952557373673,False,False
002475.SZ,cn_stock,C,v1,2024-07-26,1921,2.988888888888895,0,0.335978835978836,-0.0283280970062057,0.1317550486274277,0.3386475080274997,-0.0008016674683339,0.1469723691945914,False,32.85426287817825,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.8471750540290213,True,True
601127.SS,cn_stock,C,v1,2024-07-26,1897,3.15135135135136,0,0.1322751322751322,-0.1927651083881004,0.889523239485255,0.4459362651939563,0.0879777681576339,0.4912790291723108,False,26.163458340614312,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.9989708757847072,True,True
600850.SS,cn_stock,C,v1,2024-07-26,1837,1.9120000000000017,0,0.2037037037037037,-0.0741374589266156,-0.1874125874125873,0.178239197985079,-0.0462107208872458,0.432532347504621,True,32.06990422855571,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.34485952454461255,False,False
603993.SS,cn_stock,C,v1,2024-07-26,1922,7.071428571428567,0,0.7764550264550265,-0.1379354508196721,0.4678935003915427,0.4679956298256731,0.0222849502302777,0.0579408705987223,True,25.985234027787097,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.9789029535864979,True,True
002747.SZ,cn_stock,C,v1,2024-07-26,1874,0.760869565217392,0,0.2195767195767195,-0.1322081575246132,-0.4231082180634662,0.3082195619147636,-0.0202593192868719,0.2058346839546192,False,44.87917929631671,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.17351034269836368,False,False
300383.SZ,cn_stock,C,v1,2024-07-26,1819,4.266666666666685,0,0.167989417989418,-0.07168458781362,-0.1681503461918891,0.1702283927545953,0.0038610038610038,0.3745173745173746,False,36.81738367803838,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.2690130698775342,False,False
300394.SZ,cn_stock,C,v1,2024-07-26,1910,1.1490990990991006,0,0.5370370370370371,0.0318436392730598,0.26882245271507,0.5865438777664588,-0.0984536310868889,0.4902078071691258,False,10.364056916183308,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.9500874755582999,True,True
002281.SZ,cn_stock,C,v1,2024-07-26,1922,7.933333333333311,0,0.3981481481481481,-0.1168972064008677,0.0830357142857143,0.3631872210458011,-0.1228501228501229,0.1477272727272724,False,18.810094923651825,0.6071428571428571,2024,mid,0.6904761904761905,mid,2024-07-26,2024-06-28,0.8793866419676855,True,True
000831.SZ,cn_stock,C,v1,2024-07-29,1922,2.1785714285714177,0,0.1322751322751322,-0.1240468874473653,-0.2012554808996561,0.2762865781525712,-0.0506690918539691,0.2663375341041964,False,21.79096638617358,0.6150793650793651,2024,mid,0.6613756613756614,mid,2024-07-29,2024-06-28,0.714829679942369,False,True
300122.SZ,cn_stock,C,v1,2024-07-30,1924,10.148148148148158,0,0.5119047619047619,-0.0709992486851991,-0.3906214942786628,0.222868154574856,-0.1083704003234937,0.1395066720582287,False,33.03645731636026,0.6071428571428571,2024,mid,0.6653439153439153,mid,2024-07-30,2024-06-28,0.37110219203457856,False,False
600660.SS,cn_stock,C,v1,2024-07-30,1924,2.3872832369942114,0,0.6322751322751323,-0.0373203523412146,0.4350245499181671,0.2863048214931923,0.0399711052251383,0.2788345774139176,True,13.933264367046707,0.6071428571428571,2024,mid,0.6653439153439153,mid,2024-07-30,2024-06-28,0.9555418338993517,True,True
600809.SS,cn_stock,C,v1,2024-07-30,1108,3.161375661375673,0,0.548941798941799,-0.1226715366553614,-0.0194996131029145,0.2639229100186046,-0.0298560723206849,0.1197811347686452,False,50.76621734381221,0.6071428571428571,2024,mid,0.6653439153439153,mid,2024-07-30,2024-06-28,0.902850674076361,True,True
300136.SZ,cn_stock,C,v1,2024-07-30,1924,3.2999999999999976,0,0.9166666666666666,-0.0084117554282109,0.0015320974413972,0.4195214604321521,-0.0858915221886432,0.3091034409628332,False,14.433868159484904,0.6071428571428571,2024,mid,0.6653439153439153,mid,2024-07-30,2024-06-28,0.6192240403416692,False,False
600438.SS,cn_stock,C,v3,2024-07-31,1109,0.1965811965811969,2,0.4246031746031746,0.0117187499999997,-0.4482175737269461,0.3219848323281514,-0.0049641478212906,0.6398234969663543,False,30.16880547685759,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.1560110125420618,False,False
603288.SS,cn_stock,C,v1,2024-07-31,1925,0.6116504854368916,2,0.5767195767195767,0.0310053241465706,-0.2318980033678133,0.217931743151772,-0.0407047387606319,0.2761239368165247,False,14.742274344840991,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.5823391455083103,False,False
600584.SS,cn_stock,C,v1,2024-07-31,1907,1.9356725146198832,4,0.7870370370370371,0.0314347961406784,-0.031786395422759,0.3240028128342304,-0.0977670488835245,0.1569100784550392,False,27.810545676299306,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.7229529927602732,False,True
000725.SZ,cn_stock,C,v1,2024-07-31,1925,1.1578947368421066,0,0.9722222222222222,-0.0472166998011928,-0.0476871721506914,0.2352259708186962,-0.0312989045383411,0.1356285863328117,False,24.683124513714564,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.8162536963393494,True,True
300223.SZ,cn_stock,C,v1,2024-07-31,1760,2.087947882736155,0,0.332010582010582,0.0229990800367985,-0.4248986558566247,0.2496530430086096,-0.2109712230215827,0.2298561151079134,False,14.507005783187356,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.17762822473743245,False,False
002415.SZ,cn_stock,C,v1,2024-07-31,1923,1.6896551724137898,0,0.0912698412698412,-0.0396053863325412,-0.099109638006109,0.1625304582631223,-0.1075954112619029,0.0393641748519157,True,33.5998818573973,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.7751605995717344,False,True
002371.SZ,cn_stock,A,early,2024-07-31,1925,1.165220707407758,4,0.2142857142857142,0.0758963990479359,0.1108583719580094,0.3082820191727272,-0.1136815062383291,0.1318592877164186,False,12.34298228564057,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.9057815845824411,True,True
600600.SS,cn_stock,C,v3,2024-07-31,1925,0.3641404805914968,2,0.421957671957672,0.0096017629466393,-0.3121862650859766,0.2354720801075282,-0.176333021515435,-0.0263486124103523,True,30.559130225941825,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.4305088202304476,False,False
601899.SS,cn_stock,C,v1,2024-07-31,1921,2.466666666666669,0,0.794973544973545,-0.0794420861127955,0.5293023255813956,0.3805078850879791,-0.0434782608695651,0.0507246376811594,True,27.637847444507717,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.9747119404506985,True,True
002460.SZ,cn_stock,C,v2,2024-07-31,1924,0.2207792207792215,1,0.4259259259259259,-0.0190341910468806,-0.5354237288135593,0.2636232374863578,-0.0776140855192237,0.2152353575278478,True,15.844288641242912,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.06118078923218109,False,False
600188.SS,cn_stock,C,v1,2024-07-31,623,3.5847457627118655,0,0.4188741721854304,-0.1207172590457893,0.3130179991628294,0.3885131551371107,-0.0655498907501821,0.0415149308084485,False,33.05216600272154,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.946874681350056,True,True
002326.SZ,cn_stock,C,v2,2024-07-31,1920,0.0731707317073176,2,0.3703703703703703,0.0163522012578616,-0.4645030425963489,0.2441518801493472,-0.0903465346534654,0.1745049504950495,False,33.75640012309919,0.791005291005291,2024,high,0.8201058201058201,high,2024-07-31,2024-07-31,0.12465585806056897,False,False
