signal_date,entry_date,entry,fwd_21,fwd_63,fwd_126,fwd_252
2018-11-15,2018-11-16,2736.27001953125,-0.0838038852002746,0.014110399560590237,0.04385532098201228,0.14030410353110634
2018-11-21,2018-11-23,2632.56005859375,-0.0626234933876264,0.06070889957364245,0.05715347706744134,0.19033937415735158
2018-12-13,2018-12-14,2599.949951171875,0.006211714374384725,0.08947099811773351,0.12223314094368742,0.2275043793567615
2019-01-02,2019-01-03,2447.889892578125,0.11315060593581627,0.17627426842534288,0.22162762352021725,0.32148513193511996
2019-01-04,2019-01-07,2549.68994140625,0.0713499171257228,0.1357341818331541,0.1686244019024219,0.26963670329859735
2019-01-08,2019-01-09,2584.9599609375,0.04755196356326552,0.11731322905675445,0.16052471119180622,0.26682811364870185
2019-05-15,2019-05-16,2876.320068359375,0.004641296239065396,-0.009984970385964909,0.07569393027505122,-0.004387591397190471
2019-05-21,2019-05-22,2856.27001953125,0.03297655360388774,0.023863259300869855,0.09239669579722931,0.03229386213615504
2019-05-24,2019-05-28,2802.389892578125,0.039748265226675406,0.027116137706472365,0.10987055987456307,0.08340737698684042
2019-08-08,2019-08-09,2918.64990234375,0.02081098873338627,0.05705721305016653,0.14850708377144217,0.1513782341638792
2019-08-13,2019-08-14,2840.60009765625,0.05871639413780616,0.08844609645746004,0.18775604640373467,0.18757650343813181
2019-08-16,2019-08-19,2923.64990234375,0.028416561797771633,0.0673165615472553,0.15819267540523096,0.15943431755609683
2019-08-28,2019-08-29,2924.580078125,0.017835009032413085,0.07831886922868869,0.0566405767387812,0.19949186414983444
2019-10-04,2019-10-07,2938.7900390625,0.046219728636459845,0.10153494758452153,-0.09506637876118895,0.14365773873907095
2019-10-09,2019-10-10,2938.1298828125,0.05273769421118146,0.11137023477346109,-0.06007222520436939,0.18345343169433415
2019-10-11,2019-10-14,2966.14990234375,0.04237485956038811,0.10687254873717533,-0.06162527213390012,0.1840028478889817
2019-12-05,2019-12-06,3145.909912109375,0.03405696275864156,-0.08381674587236476,0.019476088395095736,0.17357459815560672
2019-12-13,2019-12-16,3191.449951171875,0.03927998537963706,-0.24858602379909267,-0.024427756076473517,0.15766193226087255
2020-02-04,2020-02-05,3334.68994140625,-0.1086517279222543,-0.14582165900743027,-0.0020751320202446744,0.16104947034495476
2020-04-03,2020-04-06,2663.679931640625,0.06935517591281659,0.1808175715849225,0.2796582867059447,0.5316967713380394
2020-04-08,2020-04-09,2789.820068359375,0.050315027352076935,0.14166503968678668,0.23550264664631104,0.47966181804784647
2020-06-18,2020-06-19,3097.739990234375,0.051508538191314734,0.07157798303529472,0.20167605809521394,0.3638297766698142
2020-11-06,2020-11-09,3550.5,0.03445150495968874,0.1012195135368259,0.14435714380016895,0.3196028728348119
2020-11-10,2020-11-11,3572.659912109375,0.025415251118742654,0.10137269567362539,0.16827523479331652,0.3013469330715617
2021-01-28,2021-01-29,3714.239990234375,0.042013991890243574,0.12571345224549169,0.18335373513321396,0.1932050996458612
2021-03-01,2021-03-02,3870.2900390625,0.02650960328039842,0.0857170901022084,0.17014228736188164,0.11264523386162173
2021-03-05,2021-03-08,3821.35009765625,0.06767237937037796,0.10602795125301467,0.18686591384625206,0.09937318915810822
2021-03-10,2021-03-11,3939.340087890625,0.04788876874689696,0.0761142935620922,0.14061738385279643,0.0812775552496332
2021-05-14,2021-05-17,4163.2900390625,0.014510196427151456,0.07600237286044376,0.12479554720399588,-0.03729743252090156
2021-08-19,2021-08-20,4441.669921875,-0.01969529073691756,0.05918272222185572,-0.020892998876495872,-0.06837061124339583
2021-09-14,2021-09-15,4480.7001953125,-0.009471829811755539,0.034233410349116644,-0.027415432114775262,-0.12929900961959895
2021-09-22,2021-09-23,4448.97998046875,0.021559980556463243,0.055648728295449645,0.015999212424810727,-0.16987039800533632
2021-09-29,2021-09-30,4307.5400390625,0.0691438364006065,0.1093872458835694,0.05173953466861003,-0.16759447743453126
