module,symbol,signal_date,entry_date,entry_price,stop_price,exit_date,exit_reason,holding_bars,r_net,is_tail,src,r_at_5,r_at_10,r_at_15,peak_r_at_5,peak_r_at_10,peak_r_at_15,slope5_r_at_10
A,000016.SS,2021-02-10,2021-02-18,4097.87,3871.79,2021-02-25,structure_stop_C,5,-1.1383044497522996,False,ohlcv,-1.2933474876150044,-1.2405343241330509,-2.5027423920736016,-0.36894019815994283,-0.36894019815994283,-0.36894019815994283,0.05281316348195355
A,000016.SS,2025-08-06,2025-08-07,2797.71,2768.02,2025-09-22,exit_a6_1_costbasis,32,3.7222057931963435,False,ohlcv,0.5143145840350271,1.659818120579308,4.064331424722123,0.5143145840350271,1.659818120579308,6.4715392388009265,1.145503536544281
A,000016.SS,2025-08-08,2025-08-11,2791.35,2784.38,2025-09-22,exit_a6_1_costbasis,30,16.768816355811115,False,ohlcv,5.958393113343098,19.692969870875775,26.559540889527288,5.958393113343098,19.692969870875775,28.479196556672267,13.734576757532679
A,000016.SS,2025-09-11,2025-09-12,2986.02,2915.04,2025-09-19,structure_stop_C,5,-1.0516486334178643,False,ohlcv,-1.0311355311355317,-0.4688644688644716,-0.15736827275288912,-0.24626655395886185,-0.24626655395886185,0.487179487179486,0.56227106227106
A,000016.SS,2025-10-23,2025-10-24,3031.92,2985.43,2025-11-19,exit_a6_1_costbasis,18,-0.6517943643794353,False,ohlcv,0.3159819315981927,0.2757582275758151,0.8980425898042544,0.8089911808991167,0.8089911808991167,0.8980425898042544,-0.040223704022377633
A,000016.SS,2025-11-06,2025-11-07,3036.01,2981.82,2025-11-19,exit_a6_1_costbasis,8,-0.6347298394537744,False,ohlcv,0.6949621701420893,-0.5115334932644441,-1.1762317770806454,0.6949621701420893,0.6949621701420893,0.6949621701420893,-1.2064956634065334
A,000016.SS,2026-02-04,2026-02-05,3048.87,2987.41,2026-02-06,exit_a6_1_costbasis,1,-0.4026825577611396,False,ohlcv,0.6441588024731553,-0.22453628376179172,-0.9830784249918653,0.6441588024731553,0.6441588024731553,0.6441588024731553,-0.868695086234947
A,000016.SS,2026-02-09,2026-02-10,3086.33,3015.63,2026-02-24,exit_a6_1_costbasis,4,-0.19726067892503546,False,ohlcv,-0.636633663366335,-1.0192362093352212,-1.4779349363507785,0.03012729844413175,0.03012729844413175,0.03012729844413175,-0.38260254596888615
A,000016.SS,2026-02-10,2026-02-11,3082.7,3059.03,2026-02-24,structure_stop_C,3,-0.43568652302493316,False,ohlcv,-1.1736375158428471,-4.58343895226031,-4.113223489649398,0.2433460076045759,0.2433460076045759,0.2433460076045759,-3.4098014364174625
A,000300.SS,2020-03-10,2020-03-11,4090.93,3954.75,2020-03-13,structure_stop_C,2,-2.379284256131589,False,ohlcv,-2.7996034660008844,-3.42061976795418,-2.9723160522837455,-0.4589513878689975,-0.4589513878689975,-0.4589513878689975,-0.6210163019532957
A,000300.SS,2020-08-11,2020-08-12,4668.89,4637.84,2020-08-13,exit_a6_1_costbasis,1,-0.22766151368762227,False,ohlcv,4.633494363929116,2.9971014492753283,5.579066022544237,4.7130434782608175,4.7130434782608175,5.648309178743932,-1.6363929146537874
A,000300.SS,2020-11-05,2020-11-06,4897.63,4770.56,2020-12-23,exit_a6_1_costbasis,33,0.588434484929572,False,ohlcv,0.0852286141496809,0.23892342803179148,0.1728181317384126,0.6588494530573734,0.6588494530573734,0.8452034311796638,0.15369481388211056
A,000300.SS,2020-11-20,2020-11-23,4954.6,4870.2,2020-12-23,exit_a6_1_costbasis,22,0.21025355450236494,False,ohlcv,0.3100710900473922,1.318957345971552,-0.7697867298578179,0.5975118483412211,1.3334123222748724,1.3334123222748724,1.0088862559241598
A,000300.SS,2020-12-18,2020-12-21,4995.76,4950.37,2020-12-23,exit_a6_1_costbasis,2,-0.5167605199383114,False,ohlcv,1.0189469046045312,5.991628111918883,9.812734082396926,1.1253580083718784,5.991628111918883,11.410002203128352,4.972681207314351
A,000300.SS,2020-12-28,2020-12-29,5071.45,4973.68,2021-02-25,exit_a6_1_costbasis,36,4.274813848828906,False,ohlcv,3.038253042855698,5.368722512018033,3.7441955610105593,3.038253042855698,5.368722512018033,5.368722512018033,2.3304694691623347
A,000300.SS,2021-02-09,2021-02-10,5709.68,5479.85,2021-02-25,structure_stop_C,6,-0.9612308227820568,False,ohlcv,-0.5656789801157388,-1.5665926989514,-3.214027759648438,0.42657616499151546,0.42657616499151546,0.42657616499151546,-1.0009137188356614
A,000300.SS,2025-09-11,2025-09-12,4544.59,4412.69,2025-10-20,exit_a6_1_costbasis,20,0.06903267626990141,False,ohlcv,-0.35238817285822804,0.37073540561030655,0.5476876421531424,0.048749052312359854,0.37073540561030655,1.2501137225170489,0.7231235784685346
A,000300.SS,2025-10-16,2025-10-17,4610.7,4526.83,2025-10-20,structure_stop_C,1,-0.6804661976868966,False,ohlcv,-0.05198521521401787,1.1829021104089683,0.9860498390366034,-0.03374269703111877,1.6351496363419638,1.6351496363419638,1.2348873256229862
A,000300.SS,2025-10-22,2025-10-23,4578.7,4547.93,2025-11-05,exit_a6_1_costbasis,9,-0.6879655508612432,False,ohlcv,5.4969125771856655,1.5781605459863877,2.1842703932402037,5.4969125771856655,5.4969125771856655,5.4969125771856655,-3.918752031199278
A,000300.SS,2026-02-04,2026-02-05,4664.75,4578.21,2026-02-06,exit_a6_1_costbasis,1,-0.5366853478160386,False,ohlcv,0.5670210307372282,0.7178183498960009,-0.1971342731684817,0.6881211000693345,0.8220476080425279,0.8220476080425279,0.15079731915877267
A,000300.SS,2026-02-09,2026-02-10,4718.26,4606.64,2026-02-24,exit_a6_1_costbasis,4,0.03871833004838109,False,ohlcv,-0.09604013617631486,-0.5586812399211668,-0.3897151048199251,0.05411216627844445,0.15794660455115683,0.15794660455115683,-0.46264110374485196
A,000300.SS,2026-02-10,2026-02-11,4715.67,4679.9,2026-02-24,structure_stop_C,3,0.19329969247973336,False,ohlcv,0.5652781660609452,-3.160469667318949,-0.3122728543472166,0.5652781660609452,0.5652781660609452,0.5652781660609452,-3.725747833379894
A,000300.SS,2026-06-18,2026-06-22,4949.35,4859.7,2026-06-29,exit_a6_1_costbasis,5,-0.9844880089235891,False,ohlcv,-0.9049637479085288,-1.1955382041271572,-1.8802007808142707,1.2304517568321118,1.2304517568321118,1.2304517568321118,-0.29057445621862826
A,000300.SS,2026-06-30,2026-07-01,4972.69,4827.15,2026-07-03,structure_stop_C,2,-1.1554396729421432,False,ohlcv,-1.2397279098529574,-1.2105950254225617,-1.604095094132198,-0.09420090696715706,-0.09420090696715706,-0.09420090696715706,0.029132884430395647
A,000568.SZ,2021-05-13,2021-05-14,223.882,212.372,2021-06-16,exit_a6_1_costbasis,22,0.31851589921807055,False,ohlcv,1.1633362293657685,2.579496090356214,2.6828844483058227,1.1633362293657685,3.296264118158126,3.296264118158126,1.416159860990445
A,000568.SZ,2021-05-14,2021-05-17,225.832,213.772,2021-06-16,exit_a6_1_costbasis,21,0.14213665008291698,False,ohlcv,0.7827529021558869,2.1915422885572142,2.6152570480928703,0.948590381426202,2.98424543946932,2.98424543946932,1.4087893864013272
A,000568.SZ,2021-05-17,2021-05-18,235.592,219.272,2021-06-16,exit_a6_1_costbasis,20,-0.49360245098039235,False,ohlcv,0.42585784313725367,1.0496323529411749,1.556372549019606,0.42585784313725367,1.60723039215686,1.60723039215686,0.6237745098039211
A,000596.SZ,2020-06-29,2020-06-30,127.18,123.41,2020-09-17,exit_a6_1_costbasis,57,20.915867374005245,True,ohlcv,4.1114058355437555,13.270557029177683,10.405835543766548,5.575596816976107,13.270557029177683,17.246684350132576,9.159151193633928
A,000596.SZ,2020-07-01,2020-07-02,137.7,125.64,2020-09-17,exit_a6_1_costbasis,55,5.665199004975131,True,ohlcv,0.7388059701492565,4.51907131011609,2.9519071310116134,0.870646766169155,4.51907131011609,4.51907131011609,3.7802653399668342
A,000596.SZ,2021-01-28,2021-01-29,230.28,212.5,2021-02-01,exit_a6_1_costbasis,1,-0.45670866141732375,False,ohlcv,-0.38695163104611896,0.13779527559055052,-0.932508436445445,-0.27446569178852614,0.13779527559055052,0.13779527559055052,0.5247469066366695
A,000661.SZ,2020-02-27,2020-02-28,230.744,221.164,2020-03-17,structure_stop_C,12,-1.2756517745302707,False,ohlcv,2.611691022964507,0.25730688935281837,-1.8136743215031292,2.611691022964507,2.611691022964507,2.611691022964507,-2.354384133611689
A,000661.SZ,2020-03-24,2020-03-25,234.714,215.214,2020-08-13,exit_a6_1_costbasis,95,11.85463005128205,True,ohlcv,1.4871794871794872,1.5194871794871792,1.7879487179487183,1.4871794871794872,1.6653846153846166,2.0256410256410255,0.03230769230769207
A,000661.SZ,2020-03-25,2020-03-26,239.714,223.214,2020-08-13,exit_a6_1_costbasis,94,13.706683999999997,True,ohlcv,0.9121212121212128,1.8272727272727258,1.907575757575759,1.4545454545454546,1.8272727272727258,2.090909090909091,0.915151515151513
A,000661.SZ,2020-03-26,2020-03-27,264.214,232.269,2020-08-13,exit_a6_1_costbasis,93,6.311967005791204,True,ohlcv,-0.22178744717483115,0.036938488026295416,0.09547660040694982,-0.01565190170605729,0.17686648927844667,0.3130380341211458,0.2587259352011266
A,000661.SZ,2021-05-12,2021-05-13,477.234,453.534,2021-05-24,structure_stop_C,7,-1.8311069198312218,False,ohlcv,0.808860759493672,-2.428691983122364,-1.7299578059071739,1.3915611814346005,1.3915611814346005,1.3915611814346005,-3.237552742616036
A,000698.SS,2026-06-17,2026-06-18,2100.84,1993.87,2026-07-16,exit_a6_1_costbasis,19,-1.0975118257455356,False,ohlcv,1.2696083013929105,1.1583621576142802,1.7718051790221492,1.2696083013929105,2.4493783303729937,2.4493783303729937,-0.11124614377863011
A,000725.SZ,2020-08-13,2020-08-14,4.337,4.067,2020-09-16,exit_a6_1_costbasis,23,1.2592592592592622,False,ohlcv,1.2592592592592606,1.0370370370370396,3.2222222222222276,1.4814814814814852,2.2962962962963003,3.3333333333333397,-0.22222222222222113
A,000725.SZ,2020-12-28,2020-12-29,5.157,5.047,2021-02-04,exit_a6_1_costbasis,26,2.636363636363624,False,ohlcv,4.5454545454545325,11.818181818181783,7.818181818181799,4.5454545454545325,11.818181818181783,12.363636363636331,7.27272727272725
A,000725.SZ,2025-02-24,2025-02-25,4.444,4.344,2025-02-27,exit_a6_1_costbasis,2,-0.8000000000000048,False,ohlcv,-2.100000000000007,-1.5000000000000089,-1.7000000000000053,0.0,0.0,0.0,0.5999999999999982
A,000725.SZ,2025-03-06,2025-03-07,4.334,4.224,2025-03-10,exit_a6_1_costbasis,1,-0.2727272727272695,False,ohlcv,-1.181818181818187,-1.181818181818187,-2.0909090909090975,-0.18181818181817888,-0.18181818181817888,-0.18181818181817888,0.0
A,000725.SZ,2026-02-05,2026-02-06,4.324,4.234,2026-02-09,exit_a6_1_costbasis,1,0.22222222222222202,False,ohlcv,-1.6666666666666634,1.1111111111111187,-0.11111111111110891,-0.11111111111110891,1.1111111111111187,1.2222222222222276,2.777777777777782
A,000725.SZ,2026-03-11,2026-03-12,4.344,4.274,2026-03-16,exit_a6_1_costbasis,2,-1.0000000000000042,False,ohlcv,-2.857142857142848,-5.8571428571428354,-5.571428571428551,0.2857142857142785,0.2857142857142785,0.2857142857142785,-2.999999999999987
A,000725.SZ,2026-06-17,2026-06-18,6.86,5.674,2026-07-17,exit_a6_1_costbasis,20,-0.6576728499156831,False,ohlcv,0.5564924114671157,1.8887015177065762,1.087689713322091,0.5564924114671157,1.8887015177065762,1.8887015177065762,1.3322091062394605
A,000905.SS,2021-06-28,2021-06-29,6833.06,6739.02,2021-07-02,structure_stop_C,3,-1.476319225861336,False,ohlcv,-1.297851977881755,0.7584006805614604,0.5984687367077814,-0.26456826882177925,0.7584006805614604,1.369523606975755,2.0562526584432153
A,000905.SS,2021-08-02,2021-08-03,6844.37,6682.12,2021-08-18,exit_a6_1_costbasis,11,0.19756936825886648,False,ohlcv,0.8330354391371332,1.282711864406779,1.1105701078582466,0.8330354391371332,1.545947611710323,1.545947611710323,0.44967642526964585
A,000905.SS,2021-08-06,2021-08-09,6914.32,6880.69,2021-08-18,exit_a6_1_costbasis,7,-1.1288825453463973,False,ohlcv,5.1909009812667275,0.1694915254237499,7.90336009515311,5.378531073446314,5.378531073446314,7.90336009515311,-5.021409455842978
A,000905.SS,2021-08-10,2021-08-11,7024.77,6877.2,2021-08-18,exit_a6_1_costbasis,5,-1.0064699464660822,False,ohlcv,-0.8834451446771041,0.4473131395269976,1.5624449413837416,0.47726502676695187,0.47726502676695187,1.5624449413837416,1.3307582842041017
A,000905.SS,2021-08-19,2021-08-20,6915.02,6865.07,2021-08-23,exit_a6_1_costbasis,1,0.5484480480480267,False,ohlcv,4.080480480480415,7.847647647647529,14.062662662662445,4.764364364364286,7.847647647647529,14.062662662662445,3.7671671671671136
A,000905.SS,2021-12-09,2021-12-10,7285.97,7214.26,2021-12-21,structure_stop_C,7,-1.4263836285036915,False,ohlcv,1.3251987170547999,0.7142657927764513,0.3484869613721903,1.3251987170547999,1.3251987170547999,1.3251987170547999,-0.6109329242783486
A,000905.SS,2021-12-13,2021-12-14,7330.24,7276.61,2021-12-21,structure_stop_C,5,-2.7335491329479598,False,ohlcv,-2.5036360246130758,-1.0719746410591025,0.45161290322581027,0.9464851762073487,0.9464851762073487,0.9464851762073487,1.4316613835539733
A,000905.SS,2021-12-23,2021-12-24,7336.0,7271.82,2021-12-30,structure_stop_C,4,-1.5161421003427877,False,ohlcv,-0.3901526955437808,-2.4979744468681675,-3.97101900903706,-0.3901526955437808,0.36459956372701047,0.36459956372701047,-2.1078217513243866
A,000905.SS,2025-09-05,2025-09-08,6927.41,6607.98,2025-10-20,exit_a6_1_costbasis,24,0.4963296809942702,False,ohlcv,0.6897911905581816,0.7605422158219337,0.9814356823091123,0.6897911905581816,1.0413236076761725,1.2957768525185471,0.07075102526375213
A,000905.SS,2026-02-04,2026-02-05,8203.06,8075.37,2026-03-04,exit_a6_1_costbasis,13,-0.338969848852689,False,ohlcv,0.9613125538413375,2.7735922938366433,0.830996945727942,0.9613125538413375,2.7735922938366433,3.56637168141595,1.8122797399953057
A,000905.SS,2026-05-22,2026-05-25,8631.21,8406.29,2026-06-01,structure_stop_C,5,-1.2508945847412483,False,ohlcv,-1.2077627600924852,-1.6898008180686586,-2.334207718299855,0.3231371154188194,0.3231371154188194,0.3231371154188194,-0.4820380579761734
A,000938.SZ,2020-08-31,2020-09-01,32.38,30.24,2020-09-08,structure_stop_C,5,-0.996439252336448,False,ohlcv,-1.0233644859813071,-2.658878504672893,-2.1308411214953242,0.892523364485978,0.892523364485978,0.892523364485978,-1.6355140186915855
A,000938.SZ,2025-09-25,2025-09-26,31.045,29.095,2025-10-14,structure_stop_C,6,-0.9954076923076907,False,ohlcv,-0.9333333333333321,-2.06153846153846,-1.5384615384615363,-0.03076923076923189,-0.03076923076923189,-0.03076923076923189,-1.128205128205128
A,002008.SZ,2021-12-08,2021-12-09,47.36,44.24,2022-01-10,exit_a6_1_costbasis,21,0.07456410256410444,False,ohlcv,0.9102564102564121,1.3044871794871806,1.3525641025641033,0.9102564102564121,1.3044871794871806,1.701923076923079,0.39423076923076855
A,002008.SZ,2026-02-03,2026-02-04,50.05,46.2,2026-03-27,exit_a6_1_costbasis,31,2.6467402597402634,False,ohlcv,-0.010389610389610183,3.410389610389616,5.1428571428571495,0.03636363636363656,3.410389610389616,6.32987012987014,3.4207792207792265
A,002049.SZ,2019-08-13,2019-08-14,32.862,30.326,2019-10-08,exit_a6_1_costbasis,33,0.9192184542586738,False,ohlcv,0.5433753943217663,0.7914037854889577,2.162854889589904,0.7886435331230279,0.7914037854889577,2.162854889589904,0.24802839116719141
A,002049.SZ,2020-03-02,2020-03-03,42.29,39.462,2020-03-10,structure_stop_C,5,-2.0075282885431425,False,ohlcv,-1.974893917963228,-2.4674681753889716,-2.500353606789253,-0.3963932107496478,-0.3963932107496478,-0.3963932107496478,-0.4925742574257435
A,002049.SZ,2021-12-29,2021-12-30,151.193,140.993,2022-01-07,exit_a6_1_costbasis,5,0.04468696078431381,False,ohlcv,-0.011274509803922441,-0.10931372549019679,0.6154901960784295,1.3991176470588198,1.3991176470588198,1.3991176470588198,-0.09803921568627434
A,002049.SZ,2022-01-25,2022-01-26,157.507,153.507,2022-01-28,structure_stop_C,2,-1.5928767500000012,False,ohlcv,-5.078499999999998,-4.5715,-4.03575,-0.30349999999999966,-0.30349999999999966,-0.30349999999999966,0.5069999999999979
A,002050.SZ,2020-05-27,2020-05-28,15.185,14.8,2020-07-27,exit_a6_1_costbasis,40,13.544974025974028,False,ohlcv,1.5064935064935074,5.558441558441558,5.740259740259741,1.7610389610389596,5.948051948051954,6.415584415584421,4.051948051948051
A,002050.SZ,2020-06-01,2020-06-02,16.132,14.731,2020-07-27,exit_a6_1_costbasis,37,3.045587437544606,False,ohlcv,0.8087080656673789,0.6374018558172706,2.871520342612416,0.8087080656673789,1.087080656673803,2.871520342612416,-0.1713062098501083
A,002050.SZ,2020-11-19,2020-11-20,23.235,22.265,2020-11-26,structure_stop_C,4,-2.0548814432989713,False,ohlcv,-1.7835051546391778,-1.6082474226804129,-2.8659793814433034,0.13402061855670017,0.13402061855670017,0.13402061855670017,0.17525773195876485
A,002050.SZ,2020-11-20,2020-11-23,23.255,22.415,2020-11-25,structure_stop_C,2,-1.1824464285714271,False,ohlcv,-1.892857142857143,-1.5833333333333315,-3.511904761904762,0.1309523809523803,0.1309523809523803,0.1309523809523803,0.3095238095238114
A,002050.SZ,2021-02-08,2021-02-09,23.735,22.505,2021-02-25,exit_a6_1_costbasis,7,-0.7347439024390238,False,ohlcv,-0.23577235772357646,-0.349593495934959,-2.8699186991869916,0.7317073170731722,0.7317073170731722,0.7317073170731722,-0.11382113821138254
A,002050.SZ,2021-03-02,2021-03-03,23.125,22.175,2021-03-05,structure_stop_C,2,-2.203289473684213,False,ohlcv,-4.2736842105263175,-4.7157894736842145,-4.3894736842105315,-0.2631578947368423,-0.2631578947368423,-0.2631578947368423,-0.4421052631578969
A,002050.SZ,2023-07-25,2023-07-26,26.993,25.593,2023-07-27,exit_a6_1_costbasis,1,-0.6907092857142858,False,ohlcv,-0.1428571428571425,0.7785714285714292,-0.5214285714285697,-0.13571428571428423,0.7785714285714292,0.7785714285714292,0.9214285714285717
A,002050.SZ,2023-08-01,2023-08-02,26.803,25.823,2023-08-14,exit_a6_1_costbasis,8,-0.5885744897959198,False,ohlcv,1.3061224489795888,-0.5510204081632641,-0.3265306122448981,1.3061224489795888,1.3061224489795888,1.3061224489795888,-1.857142857142853
A,002050.SZ,2023-08-07,2023-08-08,27.513,26.553,2023-08-14,exit_a6_1_costbasis,4,-1.3411593750000013,False,ohlcv,-0.8854166666666674,-2.145833333333334,-0.4062500000000002,0.5937499999999961,0.5937499999999961,0.5937499999999961,-1.2604166666666665
A,002050.SZ,2023-09-28,2023-10-09,28.473,27.753,2023-10-13,structure_stop_C,4,-1.2895458333333347,False,ohlcv,-2.2916666666666683,-4.277777777777782,-3.0416666666666683,0.8194444444444455,0.8194444444444455,0.8194444444444455,-1.9861111111111138
A,002050.SZ,2023-10-10,2023-10-11,28.363,28.083,2023-10-12,structure_stop_C,1,-0.8155821428571339,False,ohlcv,-6.285714285714253,-10.071428571428532,-9.357142857142822,-1.1428571428571392,-1.1428571428571392,-1.1428571428571392,-3.7857142857142785
A,002050.SZ,2025-09-08,2025-09-09,33.751,29.001,2025-11-06,exit_a6_1_costbasis,36,2.6960524210526344,False,ohlcv,0.31789473684210656,1.8568421052631594,2.6210526315789497,0.31789473684210656,2.400000000000003,2.6210526315789497,1.5389473684210528
A,002179.SZ,2019-06-26,2019-06-27,15.694,14.842,2019-09-25,exit_a6_1_costbasis,63,4.650593896713614,True,ohlcv,0.4002347417840366,0.27112676056338003,1.6126760563380282,0.5093896713615013,0.7863849765258212,1.6126760563380282,-0.12910798122065656
A,002179.SZ,2019-07-24,2019-07-25,16.337,15.463,2019-09-25,exit_a6_1_costbasis,43,3.797097254004576,True,ohlcv,1.1064073226544602,0.786041189931351,1.728832951945078,1.4016018306636162,1.7162471395880996,2.4954233409610977,-0.32036613272310915
A,002179.SZ,2019-08-19,2019-08-20,18.59,17.908,2019-09-25,exit_a6_1_costbasis,25,1.5592521994134965,False,ohlcv,1.6832844574780088,4.55131964809385,2.900293255131973,1.6832844574780088,4.55131964809385,4.55131964809385,2.868035190615841
A,002179.SZ,2021-06-28,2021-06-29,40.93,39.639,2021-07-02,structure_stop_C,3,-1.9294577846630596,False,ohlcv,-1.7699457784663069,1.4430673896204524,1.3787761425251785,-0.14484895429899153,2.0689388071262633,2.0689388071262633,3.2130131680867593
A,002179.SZ,2021-12-06,2021-12-07,54.051,52.002,2021-12-08,structure_stop_C,1,-1.3562962420693032,False,ohlcv,-2.504636408003907,-1.807223035627137,-1.6730112249878015,-1.316739873108834,-1.2708638360175695,-1.1317715959004409,0.6974133723767704
A,002179.SZ,2021-12-17,2021-12-20,50.947,48.98,2021-12-21,exit_a6_1_costbasis,1,-0.47023233350279603,False,ohlcv,0.39908490086425735,0.8296898830706625,-1.8967971530249061,0.39908490086425735,0.8296898830706625,0.8296898830706625,0.4306049822064051
A,002185.SZ,2026-02-10,2026-02-11,14.008,13.638,2026-03-05,exit_a6_1_costbasis,10,1.0972756756756838,False,ohlcv,1.7567567567567615,0.18918918918919037,0.13513513513513734,1.7567567567567615,3.1081081081081154,3.1081081081081154,-1.567567567567571
A,002230.SZ,2020-08-21,2020-08-24,38.102,36.512,2020-08-27,structure_stop_C,3,-1.030252830188678,False,ohlcv,-0.8050314465408787,-1.1446540880503173,-2.5786163522012604,-0.3584905660377369,-0.2767295597484269,-0.2767295597484269,-0.33962264150943866
A,002230.SZ,2020-12-24,2020-12-25,38.052,37.522,2020-12-28,structure_stop_C,1,-1.4868905660377296,False,ohlcv,3.9999999999999867,8.113207547169788,10.169811320754697,3.9999999999999867,8.113207547169788,14.43396226415091,4.113207547169802
A,002281.SZ,2019-12-25,2019-12-26,28.5,27.35,2020-02-05,exit_a6_1_costbasis,22,-3.5726086956521765,False,ohlcv,0.5391304347826102,1.721739130434785,1.5478260869565246,0.5391304347826102,1.721739130434785,1.9826086956521773,1.1826086956521749
A,002281.SZ,2019-12-26,2019-12-27,28.44,27.42,2020-02-05,exit_a6_1_costbasis,21,-3.969058823529412,False,ohlcv,0.8137254901960771,2.0686274509803924,1.990196078431371,0.8137254901960771,2.0686274509803924,2.2941176470588243,1.2549019607843153
A,002281.SZ,2020-03-04,2020-03-05,33.02,30.5,2020-03-17,structure_stop_C,8,-1.3424682539682535,False,ohlcv,0.3214285714285691,-1.384920634920634,0.43253968253968056,0.6150793650793632,0.6150793650793632,0.7182539682539655,-1.7063492063492032
A,002281.SZ,2020-03-19,2020-03-20,31.81,27.62,2020-03-31,exit_a6_1_costbasis,7,-0.19613603818615769,False,ohlcv,0.35083532219570485,-0.16945107398567963,-0.23627684964200452,0.7207637231503583,0.7207637231503583,0.7207637231503583,-0.5202863961813845
A,002281.SZ,2020-03-20,2020-03-23,30.52,29.53,2020-03-31,exit_a6_1_costbasis,6,0.47422222222222526,False,ohlcv,1.8181818181818217,-0.20202020202020163,-0.6060606060606049,4.353535353535359,4.353535353535359,4.353535353535359,-2.0202020202020234
A,002281.SZ,2020-03-23,2020-03-24,33.31,30.13,2020-03-31,exit_a6_1_costbasis,5,-0.7306006289308177,False,ohlcv,-0.8364779874213839,-0.7484276729559749,-0.8805031446540874,0.4779874213836461,0.4779874213836461,0.4779874213836461,0.08805031446540908
A,002281.SZ,2020-09-30,2020-10-09,34.46,32.89,2020-10-19,structure_stop_C,6,-0.3213121019108261,False,ohlcv,-0.6305732484076445,-1.9426751592356688,-2.3757961783439487,0.6242038216560488,0.6242038216560488,0.6242038216560488,-1.3121019108280245
A,002281.SZ,2026-01-21,2026-01-22,73.16,68.56,2026-01-30,exit_a6_1_costbasis,6,-0.8593826086956522,False,ohlcv,-0.20869565217391195,-0.7521739130434778,-0.7021739130434769,-0.19782608695652124,-0.16304347826086976,-0.16304347826086976,-0.5434782608695659
A,002281.SZ,2026-01-22,2026-01-23,72.0,68.56,2026-01-30,exit_a6_1_costbasis,5,-0.8116279069767451,False,ohlcv,-0.5843023255813973,-1.64825581395349,0.12209302325581453,0.0581395348837218,0.119186046511627,0.12209302325581453,-1.0639534883720927
A,002281.SZ,2026-02-10,2026-02-11,70.3,67.68,2026-02-12,exit_a6_1_costbasis,1,-0.08408396946564717,False,ohlcv,0.7519083969465672,2.881679389312987,8.087786259542014,1.160305343511457,2.881679389312987,8.087786259542014,2.1297709923664194
A,002371.SZ,2019-11-12,2019-11-13,50.992,46.763,2020-03-06,exit_a6_1_costbasis,75,10.760228895720031,True,ohlcv,0.8444076613856717,-0.18042090328682864,1.3066918893355413,1.1525183258453542,1.1525183258453542,1.3083471269803741,-1.0248285646725004
A,002371.SZ,2019-11-27,2019-11-28,53.377,49.585,2020-03-06,exit_a6_1_costbasis,64,11.370681170886069,True,ohlcv,2.0667194092826984,2.7584388185654,3.135284810126582,2.0667194092826984,2.8444092827004193,3.2331223628691963,0.6917194092827014
A,002371.SZ,2024-07-29,2024-07-30,244.868,238.675,2024-08-06,structure_stop_C,5,-0.5610960762150811,False,ohlcv,-1.179396092362348,-1.749878895527211,-1.9688357823348968,1.5034716615533719,1.5034716615533719,1.5034716615533719,-0.570482803164863
A,002371.SZ,2025-04-21,2025-04-22,334.379,330.305,2025-05-12,structure_stop_C,11,-2.0057385861561174,False,ohlcv,0.16715758468335323,-0.8382425135002479,-4.472754050073633,1.5181639666175708,1.5181639666175708,1.5181639666175708,-1.005400098183601
A,002371.SZ,2025-04-23,2025-04-24,335.49,332.157,2025-05-08,structure_stop_C,7,-1.7364206420641881,False,ohlcv,-0.8979897989798893,-4.071407140714037,-4.444944494449408,0.26222622262225015,0.5712571257125656,0.5712571257125656,-3.1734173417341474
A,002371.SZ,2025-09-09,2025-09-10,363.028,352.258,2025-10-31,exit_a6_1_costbasis,31,4.776877623026908,False,ohlcv,1.3064066852367635,5.107706592386239,8.223769730733489,1.5051067780872722,5.107706592386239,8.996285979572853,3.8012999071494753
A,002371.SZ,2025-09-11,2025-09-12,376.688,363.028,2025-10-31,exit_a6_1_costbasis,29,2.7652497803806853,False,ohlcv,2.2144948755490534,5.578330893118607,4.425329428989761,2.2144948755490534,6.092972181551992,6.092972181551992,3.363836017569553
A,002410.SZ,2021-02-09,2021-02-10,58.113,54.035,2021-02-23,structure_stop_C,4,-1.0878158410985772,False,ohlcv,-1.4315841098577726,-2.773663560568904,-4.508582638548305,0.8666012751348692,0.8666012751348692,0.8666012751348692,-1.3420794507111318
A,002415.SZ,2021-05-21,2021-05-24,58.404,55.684,2021-06-03,exit_a6_1_costbasis,8,-0.6538250000000012,False,ohlcv,0.25735294117646845,-0.8014705882352948,-0.47794117647058876,0.4448529411764673,0.4705882352941144,0.4705882352941144,-1.0588235294117634
A,002415.SZ,2021-06-10,2021-06-11,57.104,54.164,2021-06-16,exit_a6_1_costbasis,2,-0.5296272108843535,False,ohlcv,-0.6972789115646254,0.5136054421768704,0.07482993197278878,0.0,0.5136054421768704,1.0680272108843547,1.210884353741496
A,002415.SZ,2021-07-01,2021-07-02,59.104,57.034,2021-07-06,structure_stop_C,2,-1.4778280193236701,False,ohlcv,-1.4202898550724625,-0.31884057971014323,1.705314009661836,-0.8599033816425125,-0.31884057971014323,1.705314009661836,1.1014492753623193
A,002415.SZ,2021-07-19,2021-07-20,57.734,55.984,2021-07-28,structure_stop_C,6,-1.5358480000000005,False,ohlcv,1.4114285714285708,-0.7999999999999992,-1.777142857142857,2.7999999999999994,2.7999999999999994,2.7999999999999994,-2.21142857142857
