,S0,S2_v1,S3
2026-03-31,872136.4358830135,996061.9940888911,1189818.2571473925
2026-04-01,887035.1026071686,1009648.9718946586,1210143.8678502708
2026-04-02,877792.5200932097,1001220.1127349639,1197534.6097504583
2026-04-03,870321.6285446069,994406.9636432003,1187342.3934916616
2026-04-07,870288.3113472494,994376.5797149318,1187296.9402712
2026-04-08,900653.9969857737,1029071.8941667498,1228723.5401436547
2026-04-09,894903.8406889213,1022501.8636645144,1220878.849035756
2026-04-10,908691.2808894515,1038255.1576601603,1239688.4611502984
2026-04-13,910568.8029522956,1040296.3423053415,1242249.8838092508
2026-04-14,921373.374071773,1050172.4372361726,1256990.0958330564
2026-04-15,918231.7583444881,1047300.7920023395,1252704.1245154145
2026-04-16,928297.4716166875,1056501.5218345085,1266436.344532513
2026-04-17,926741.3625165852,1055079.1348627908,1264313.4117650723
2026-04-20,932379.8082105332,1060231.013074447,1272005.700898482
2026-04-21,934449.3941169669,1062113.716543656,1274829.1480048015
2026-04-22,940648.3526605743,1067752.9126356149,1283286.1207295062
2026-04-23,938041.7719261455,1065381.7046677663,1279730.0746581
2026-04-24,934717.8915309644,1062357.9687929759,1275195.4474873447
2026-04-27,935027.5454828739,1062639.4194891797,1275617.8950657523
2026-04-28,932530.7155162108,1060369.342580676,1272211.5772499845
2026-04-29,942749.2959292266,1069659.9085154783,1286152.3473374364
2026-04-30,942153.5060470714,1069118.226113449,1285339.5368068295
2026-05-06,955829.2356446976,1081441.9289102107,1303344.7485734094
2026-05-07,960419.1695394584,1084558.1249121637,1303344.7485734094
2026-05-08,954814.0410428675,1080752.6934153296,1303344.7485734094
2026-05-11,970479.0033062419,1091385.9208328703,1303344.7485734094
2026-05-12,969736.2257886867,1090884.730127497,1303344.7485734094
2026-05-13,979592.2367010488,1097535.0943948363,1303344.7485734094
2026-05-14,963180.5772498418,1086461.2923716314,1303344.7485734094
2026-05-15,952399.5241520284,1079186.7539276797,1303344.7485734094
2026-05-18,947290.2339455206,1075736.1207966325,1303344.7485734094
2026-05-19,951084.4747739821,1078321.3562197762,1303344.7485734094
2026-05-20,950657.2307137523,1078030.2501648974,1303344.7485734094
2026-05-21,937408.7451763558,1069003.291765904,1303344.7485734094
2026-05-22,949559.7230360983,1077282.4547945666,1303344.7485734094
2026-05-25,964552.4618469095,1087495.5204036382,1303344.7485734094
2026-05-26,969697.0290859133,1090975.7080480347,1303344.7485734094
2026-05-27,961920.4032556781,1085714.9901154763,1303344.7485734094
2026-05-28,963104.1436794337,1086515.76472013,1303344.7485734094
2026-05-29,958774.8678581157,1083587.1039557597,1303344.7485734094
2026-06-01,949395.0968844502,1077132.1190551512,1303344.7485734094
2026-06-02,963172.7379092871,1089638.4841299332,1322258.9141683013
2026-06-03,967925.3381205574,1093952.5574309782,1328783.359625999
2026-06-04,961250.1396382536,1087893.2858172217,1319619.5405625275
2026-06-05,944036.9076153315,1072268.3349705916,1295988.940787288
2026-06-08,923795.730303167,1053892.5503871874,1268201.5293699277
2026-06-09,941075.5967208039,1069663.276565563,1291923.6059062239
2026-06-10,930645.3541128121,1060143.9610703473,1277604.8023079287
2026-06-11,925514.5057197788,1055461.2162438773,1270561.0917065877
2026-06-12,936275.9604662055,1065282.8174058893,1285334.5886171923
2026-06-15,958694.5146174304,1085740.2570998743,1316111.1377267183
2026-06-16,957228.5579337066,1084412.0735478,1314098.648983478
2026-06-17,966471.1404476656,1092786.0222531236,1326787.013840592
2026-06-18,968472.1321242457,1094598.9572887756,1329534.0071652555
2026-06-22,991609.9457713617,1115559.2559228137,1361297.9671955958
2026-06-23,964119.3382812638,1090817.6858853016,1323558.4222738964
2026-06-24,968750.4287139367,1094985.671199242,1329916.0571673145
2026-06-25,983856.8379627906,1108581.452324867,1350654.3769973894
2026-06-26,954090.861876699,1081792.04862274,1309791.1697349118
2026-06-29,965595.0941406809,1092143.5272639175,1325584.3634819977
2026-06-30,975886.1884538273,1101455.4023497994,1339712.1420792635
2026-07-01,971878.3255952508,1097828.8960556404,1334210.0839510194
2026-07-02,943131.4637812667,1071817.358489517,1294745.93303411
2026-07-03,948985.4913404684,1077114.363037513,1302782.43554221
2026-07-06,948952.1741431111,1077082.711046361,1302736.6971616817
2026-07-07,939203.9541633758,1068231.1341928458,1289354.1851177285
2026-07-08,932005.4796990476,1061694.7767776945,1279472.0044306675
2026-07-09,955676.3685038815,1083188.4127320084,1311967.778549459
2026-07-10,936956.0232593234,1066189.9684005291,1286268.1896785619
2026-07-13,920217.0713399589,1050990.6684596622,1263288.6892026057
2026-07-14,940034.924262171,1073624.8698224148,1290494.954137961
2026-07-15,938129.9645073856,1071449.1930300298,1287879.7949689373
2026-07-16,920814.8210572527,1051673.3653955443,1264109.289559141
2026-07-17,887628.9326541852,1013771.3745257373,1218551.1720600936
2026-07-20,901194.9114840459,1029265.2374443461,1237174.7644139826
2026-07-21,928810.9484230186,1060805.8358820977,1275086.500885906
2026-07-22,924501.2709530874,1055883.7028919186,1269170.1068399362
2026-07-23,926610.0535622943,1058292.1681476862,1272065.0772780734
2026-07-24,911164.5928344507,1040651.7269946152,1250861.3021637998
2026-07-27,921598.75511272,1052568.7056393242,1265185.4867480395
2026-07-28,895550.5862846818,1022818.7876891318,1229426.1446539133
2026-07-29,901575.1195009477,1029699.4774625794,1237696.7200505985
2026-07-30,891670.1127101189,1018386.853482422,1224098.9685688657
2026-07-31,899211.5583237138,1027000.0266275832,1234451.9855260693
2026-08-03,890388.3805294299,1016821.2798866237,1222339.3861650166
2026-08-04,901706.4284552385,1027162.45970228,1237876.9830797391
2026-08-05,912920.6051186974,1037408.7334520957,1253271.9838669326
2026-08-06,911580.0778838485,1036183.907998605,1251431.6866739162
2026-08-07,920032.846836924,1043907.1129414492,1263035.7828632146
2026-08-10,921518.4018720347,1045157.037312339,1264442.6389479095
2026-08-11,914025.9521369062,1040057.8935559425,1264442.6389479095
2026-08-12,919342.984868113,1043676.5116598147,1264442.6389479095
2026-08-13,914057.3094991249,1040079.2344662491,1264442.6389479095
2026-08-14,914435.5576808879,1040336.6591968233,1264442.6389479095
2026-08-17,929177.4375939497,1050368.4799278392,1264442.6389479095
2026-08-18,926180.8496669261,1048336.0211536303,1264442.6389479095
2026-08-20,900103.2833118078,1030648.7115070471,1264442.6389479095
2026-08-21,905228.2521994249,1034124.7610129702,1264442.6389479095
2026-08-24,894298.2516310728,1026706.6730963271,1264442.6389479095
